DX^C,25.4671,-0.362,0.0,57,2301.0,5,62,0.0,Missing Data
DXYZ,42.25,4.141,0.0,18,946693.0,5,62,0.0,Missing Data
DYCQR,0.1311,31.1,0.0,56,501.0,5,62,0.0,Missing Data
EAI,22.025,-0.339,4722336508.0,57,38083.0,12,48,8.0,Missing Data
EAT,129.66,-0.422,5760546020.0,57,421808.0,1,128,0.0,Missing Data
ECAT,17.5476,-0.241,1897509726.0,57,182695.0,4,146,3.0,Missing Data
ECC           ,9.2398,1.648,560509589.0,57,1387754.0,4,146,10.0,Missing Data
ECC^D,19.82,-0.05,0.0,57,41295.0,5,62,0.0,Missing Data
ECCV,23.1901,0.044,1406769998.0,57,974.0,4,146,2.0,Missing Data
ECCW,24.89,0.201,1509890222.0,57,445.0,4,146,3.0,Missing Data
ECCX,24.988,0.273,1515835150.0,57,419.0,4,146,2.0,Missing Data
ECDAW,0.0165,-27.948,571719.0,57,752.0,1,9,2.0,Missing Data
ECF^A,23.2231,-3.798,0.0,57,457.0,5,62,0.0,Missing Data
ECXWW,0.0201,23.313,6792794.0,10,10531.0,10,47,0.0,Missing Data
EDBLW,0.0127,0.794,240094.0,57,996.0,2,54,2.0,Missing Data
EFC^A,25.33,0.198,0.0,57,21784.0,5,62,0.0,Missing Data
EFC^B,23.45,0.817,0.0,57,4157.0,5,62,0.0,Missing Data
EFC^C,25.378,-1.06,0.0,57,20355.0,5,62,0.0,Missing Data
EFC^D,23.2982,-2.722,0.0,57,520.0,5,62,0.0,Missing Data
EFC^E,25.4901,0.0,0.0,57,7413.0,5,62,0.0,Missing Data
EIC,15.75,1.286,140302701.0,18,263862.0,4,56,5.0,Missing Data
EICA,24.03,0.125,214061835.0,18,1231.0,4,56,3.0,Missing Data
EICB,25.001,0.044,0.0,18,10987.0,5,62,0.0,Missing Data
EICC,25.1187,-0.005,0.0,18,4519.0,5,62,0.0,Missing Data
EIIA,25.07,0.12,0.0,18,4345.0,5,62,0.0,Missing Data
ELC,22.0419,-0.082,4700160797.0,57,21410.0,12,48,8.0,Missing Data
ELEV,0.5879,-5.467,34756092.0,57,404289.0,6,14,3.0,Missing Data
ELPW,1.3,-7.801,0.0,10,125542.0,5,62,0.0,Missing Data
EMCGR,0.122,0.0,0.0,57,20.0,4,20,2.0,Missing Data
EMCGW,0.013,47.727,0.0,57,353424.0,4,20,2.0,Missing Data
EMP,22.19,0.066,4757713831.0,57,16867.0,12,48,8.0,Missing Data
EMX,1.735,-0.287,196969860.0,7,190017.0,0,84,0.0,Missing Data
ENFY,1.49,-5.994,22042372.0,10,22360.0,7,4,0.0,Missing Data
ENGNW,1.68,0.0,74282169.0,7,40.0,6,14,0.0,Missing Data
ENJ,22.5736,0.416,4839960745.0,57,830.0,12,114,0.0,Missing Data
ENO,23.3073,0.376,4983819677.0,57,6928.0,12,114,8.0,Missing Data
EP^C,48.475,0.052,0.0,57,337.0,5,62,0.0,Missing Data
EPR^C,21.01,-1.822,0.0,57,54052.0,5,62,0.0,Missing Data
EPR^E,29.215,-1.267,0.0,57,7012.0,5,62,0.0,Missing Data
EPR^G,21.89,-0.793,0.0,57,2472.0,5,62,0.0,Missing Data
EQH^A,22.4933,-0.428,0.0,57,49921.0,5,62,0.0,Missing Data
EQH^C,19.0087,-0.582,0.0,57,32715.0,5,62,0.0,Missing Data
EQV,9.9214,-0.036,0.0,18,1830.0,5,62,0.0,Missing Data
ESGLW,0.018,0.0,662400.0,46,20.0,12,53,0.0,Missing Data
ESHAR,0.09,36.778,0.0,57,22500.0,4,20,1.0,Missing Data
ESLAW,0.091,0.0,3292302.0,57,1000.0,6,14,3.0,Missing Data
ET^I,11.87,-0.652,0.0,57,26479.0,5,62,0.0,Missing Data
ETI^,24.13,-1.711,0.0,57,1612.0,5,62,0.0,Missing Data
ETX           ,18.5123,0.121,201505571.0,18,18518.0,4,72,11.0,Missing Data
EUDAW,0.09,0.0,3161700.0,46,55.0,6,82,3.0,Missing Data
EURKR,0.2001,0.0,0.0,57,40.0,5,62,0.0,Missing Data
EVGN,1.55,-3.125,7872450.0,28,57956.0,7,4,0.0,Missing Data
EVLVW,0.31,10.754,48840511.0,57,209577.0,10,36,4.0,Missing Data
F^B,23.61,-0.38,0.0,57,94220.0,5,62,0.0,Missing Data
F^C,23.54,-0.042,0.0,57,65594.0,5,62,0.0,Missing Data
F^D,24.9,0.201,0.0,57,36373.0,5,62,0.0,Missing Data
FAASW,0.075,0.0,4551888.0,57,303.0,10,34,3.0,Missing Data
FACTU,9.95,0.101,0.0,57,4000.0,4,20,0.0,Missing Data
FAMI,0.3,-1.153,3204000.0,10,105208.0,2,108,6.0,Missing Data
FATBW,3.1,0.649,53030476.0,57,2717.0,1,128,0.0,Missing Data
FBRT^E,21.3,0.141,0.0,57,10542.0,5,62,0.0,Missing Data
FBYDW,0.88,17.333,94523656.0,57,204.0,1,134,0.0,Missing Data
FFIEW,0.02,5.263,906640.0,57,279397.0,1,9,4.0,Missing Data
FGIWW,0.08,-0.125,765113.0,57,32.0,7,69,2.0,Missing Data
FGL,4.2665,-0.779,72183847.0,36,224777.0,1,52,0.0,Missing Data
FGN,27.1,-0.733,3417270651.0,57,8843.0,4,73,1.0,Missing Data
FHN^B,25.4141,-0.337,0.0,57,4372.0,5,62,0.0,Missing Data
FHN^C,25.1868,-0.584,0.0,57,706.0,5,62,0.0,Missing Data
FHN^E,23.85,0.294,0.0,57,12938.0,5,62,0.0,Missing Data
FHN^F,18.56,-1.013,0.0,57,11670.0,5,62,0.0,Missing Data
FINS,12.842,0.25,321854397.0,18,264999.0,4,56,5.0,Missing Data
FIP,8.395,-4.057,954890240.0,57,620431.0,3,98,0.0,Missing Data
FLDDW,0.75,16.604,0.0,57,86540.0,4,20,2.0,Missing Data
FLG^A,22.11,-0.941,0.0,57,14140.0,5,62,0.0,Missing Data
FLG^U,39.1,-0.017,0.0,57,1816.0,5,62,0.0,Missing Data
FLGC,1.67,-2.339,22322113.0,7,306378.0,6,19,3.0,Missing Data
FMSTW,0.32,0.0,2333407.0,7,2.0,0,104,0.0,Missing Data
FORLW,0.0494,-2.178,0.0,57,200.0,4,20,1.0,Missing Data
FOSLL,14.0,-1.2,744715636.0,57,22653.0,1,40,0.0,Missing Data
FOXXW,0.1557,-4.829,1133589.0,57,1835.0,11,32,0.0,Missing Data
FRT^C,22.025,0.342,0.0,57,10797.0,5,62,0.0,Missing Data
FSBC,32.8,-0.546,699265922.0,57,11133.0,4,74,3.0,Missing Data
FSBW,46.01,-2.48,359668084.0,57,7554.0,4,12,12.0,Missing Data
FSHPR,0.1159,5.268,0.0,57,53734.0,5,62,0.0,Missing Data
FTHY,14.78,-0.471,543504777.0,57,78974.0,4,72,4.0,Missing Data
FTIIW,0.0287,44.221,0.0,57,2958.0,4,20,2.0,Missing Data
FUFUW,0.44,-2.222,71676997.0,46,46720.0,4,57,0.0,Missing Data
FVN,10.04,0.1,0.0,10,75000.0,5,62,0.0,Missing Data
FVNNR,0.1348,0.597,0.0,10,22613.0,5,62,0.0,Missing Data
GAB^G,23.0668,-0.23,0.0,57,5490.0,5,62,0.0,Missing Data
GAB^H,23.1001,0.0,0.0,57,2562.0,5,62,0.0,Missing Data
GAB^K,22.94,0.525,0.0,57,4342.0,5,62,0.0,Missing Data
GAINL,25.8229,0.05,947407779.0,57,3339.0,4,57,0.0,Missing Data
GAINN,24.74,0.324,907677622.0,57,412.0,4,57,0.0,Missing Data
GAINZ,23.4899,0.17,861813119.0,57,2300.0,4,57,0.0,Missing Data
GAM^B,25.8101,0.0,0.0,57,2189.0,5,62,0.0,Missing Data
GBBKR,0.119,0.0,0.0,57,1457.0,4,20,2.0,Missing Data
GBBKW,0.05,16.279,0.0,57,700.0,4,20,2.0,Missing Data
GCMGW,1.28,12.281,242092150.0,57,17935.0,4,72,0.0,Missing Data
GDEVW,0.0172,0.585,311430.0,14,500.0,10,47,0.0,Missing Data
GDV^H,24.59,0.0,0.0,57,1827.0,5,62,0.0,Missing Data
GDV^K,20.0002,-0.645,0.0,57,7012.0,5,62,0.0,Missing Data
GEAR,19.01,0.529,0.0,18,345540.0,5,62,0.0,Missing Data
GECCH,25.2,0.519,0.0,57,2092.0,5,62,0.0,Missing Data
GECCI,25.22,-0.513,0.0,57,3008.0,4,55,0.0,Missing Data
GECCO,24.8057,0.0,0.0,57,4.0,4,55,0.0,Missing Data
GECCZ,25.68,0.548,0.0,57,3247.0,4,55,0.0,Missing Data
GEGGL,24.5208,-0.119,729340177.0,57,1066.0,4,57,0.0,Missing Data
GF,8.14,0.123,0.0,57,21267.0,4,72,34.0,Missing Data
GFAIW,0.19,11.699,1867771.0,46,3029.0,1,43,0.0,Missing Data
GGN^B,21.7899,-0.138,0.0,57,6901.0,5,62,0.0,Missing Data
GGROW,0.0211,-11.715,6225977.0,52,4625.0,1,9,0.0,Missing Data
GGT^E,23.14,-0.692,0.0,57,1261.0,5,62,0.0,Missing Data
GGT^G,23.35,0.0,0.0,57,1160.0,5,62,0.0,Missing Data
GHIXW,0.0024,4.348,0.0,57,11282.0,4,20,2.0,Missing Data
GIG,9.99,-0.2,0.0,57,239802.0,4,20,0.0,Missing Data
GIGGU,10.01,-0.1,1559831273.0,57,250.0,10,34,0.0,Missing Data
GIGGW,0.0575,4.167,0.0,57,3224.0,4,20,0.0,Missing Data
GIPRW,0.17,-5.556,921942.0,57,309.0,9,125,0.0,Missing Data
GJH,9.85,0.0,0.0,57,10.0,4,57,0.0,Missing Data
GJO,24.81,-0.879,0.0,57,600.0,4,57,0.0,Missing Data
GJP,24.99,0.0,0.0,57,75.0,4,57,0.0,Missing Data
GJR,24.88,-0.225,0.0,57,610.0,4,57,0.0,Missing Data
GJS,23.1501,0.659,7310791278.0,57,2808.0,4,57,0.0,Missing Data
GJT,22.71,0.844,0.0,57,209.0,4,57,0.0,Missing Data
GKOS,135.2,-2.79,7454580401.0,57,253995.0,6,81,9.0,Missing Data
GL^D,17.0242,-0.965,0.0,57,6693.0,5,62,0.0,Missing Data
GLACR,0.18,0.0,0.0,10,50.0,5,62,1.0,Missing Data
GLADZ,25.2499,0.0,549297662.0,57,1287.0,5,62,0.0,Missing Data
GLLIW,0.0201,0.0,0.0,57,40.0,7,38,3.0,Missing Data
GLOP^A,25.993,-0.027,0.0,21,2283.0,5,62,0.0,Missing Data
GLOP^B,25.87,0.194,0.0,21,1340.0,5,62,0.0,Missing Data
GLOP^C,25.8042,-0.293,0.0,21,653.0,5,62,0.0,Missing Data
GLP^B,26.3,0.844,0.0,57,7854.0,5,62,0.0,Missing Data
GLSTW,0.011,0.0,0.0,57,10.0,7,38,2.0,Missing Data
GLU^B,50.45,0.099,0.0,57,233.0,5,62,0.0,Missing Data
GMRE^A,25.1,-0.397,0.0,57,2182.0,5,62,0.0,Missing Data
GNFT,4.04,-0.247,201333331.0,17,1999.0,6,14,5.0,Missing Data
GNL^A,23.4,0.472,0.0,57,1825.0,5,62,0.0,Missing Data
GNL^B,22.0906,1.566,0.0,57,2141.0,5,62,0.0,Missing Data
GNL^D,23.53,1.598,0.0,57,4768.0,5,62,0.0,Missing Data
GNL^E,23.64,2.604,0.0,57,20753.0,5,62,0.0,Missing Data
GNT^A,22.5,-0.837,0.0,57,2213.0,5,62,0.0,Missing Data
GOEVW,0.0206,-10.435,1993693.0,57,275950.0,1,10,5.0,Missing Data
GOODO,21.715,0.719,923611066.0,57,5015.0,9,124,0.0,Missing Data
GOVXW,0.1156,0.173,1090810.0,57,2203.0,6,19,0.0,Missing Data
GPATW,0.1201,0.083,0.0,57,37500.0,5,62,0.0,Missing Data
GPJA,22.84,-0.349,211532660.0,57,28508.0,12,48,7.0,Missing Data
GPMT^A,17.8463,-1.727,0.0,57,4529.0,5,62,0.0,Missing Data
GPUS^D,26.75,0.0,0.0,57,10.0,5,62,0.0,Missing Data
GRBK^A,23.8096,-0.545,0.0,57,4739.0,5,62,0.0,Missing Data
GREEL,10.65,1.594,118830666.0,57,2023.0,4,57,0.0,Missing Data
GRRRW,0.1,2.041,1111000.0,52,604858.0,10,34,0.0,Missing Data
GS^A,23.95,-0.25,0.0,57,19988.0,5,62,0.0,Missing Data
GS^C,24.55,0.0,0.0,57,5666.0,5,62,0.0,Missing Data
GS^D,23.5188,-0.048,0.0,57,108993.0,5,62,0.0,Missing Data
GSBD,12.94,-0.308,1517826053.0,57,613718.0,4,72,9.0,Missing Data
GSL^B,26.2954,-0.207,0.0,56,1667.0,5,62,0.0,Missing Data
GSM,4.375,-1.018,821997282.0,56,1192792.0,0,84,0.0,Missing Data
GSMGW,0.0013,18.182,13091.0,10,153172.0,10,47,6.0,Missing Data
GTLS^B,71.9,0.111,0.0,57,6991.0,5,62,0.0,Missing Data
GUG,15.7703,0.129,0.0,57,30166.0,4,146,3.0,Missing Data
GUT^C,24.7448,-0.142,0.0,57,425.0,5,62,0.0,Missing Data
GVA,99.39,0.638,4344590444.0,57,195741.0,7,85,0.0,Missing Data
HCVIW,0.125,4.167,0.0,57,309146.0,4,20,3.0,Missing Data
HCXY,25.5,0.0,4142467605.0,57,240.0,4,72,6.0,Missing Data
HEI/A,208.78,0.101,0.0,57,120424.0,5,62,0.0,Missing Data
HFRO^A,17.37,-0.172,0.0,57,40571.0,5,62,0.0,Missing Data
HGLB,7.715,0.85,0.0,18,47647.0,4,146,5.0,Missing Data
HIG^G,25.2,-0.119,0.0,57,8502.0,5,62,0.0,Missing Data
HMST,12.135,1.718,228836551.0,57,107616.0,4,74,12.0,Missing Data
HNNAZ,24.3897,0.0,187339603.0,57,50.0,4,72,0.0,Missing Data
HOFVW,0.0048,-7.692,31473.0,57,8200.0,1,134,0.0,Missing Data
HOLOW,0.0349,-1.966,716993.0,57,8691.0,10,35,3.0,Missing Data
HOND,10.0,0.001,0.0,57,54675.0,5,62,0.0,Missing Data
HONDW,0.1049,4.9,0.0,57,5929.0,4,20,0.0,Missing Data
HOVNP,17.8,0.395,107774247.0,57,5616.0,1,65,0.0,Missing Data
HOVRW,0.04,1.266,982970.0,57,1284680.0,7,3,1.0,Missing Data
HPE^C,61.49,-0.195,0.0,57,22304.0,5,62,0.0,Missing Data
HPP^C,14.08,-0.705,0.0,57,56442.0,5,62,0.0,Missing Data
HROWL,25.3848,0.008,904072493.0,57,1934.0,6,19,0.0,Missing Data
HROWM,26.11,-0.21,929900287.0,57,2225.0,6,19,0.0,Missing Data
HSCSW,0.0301,0.0,27431.0,57,10.0,6,69,2.0,Missing Data
HSPOR,0.12,39.697,0.0,57,294.0,4,20,1.0,Missing Data
HSPOW,0.0151,0.0,0.0,57,10.0,4,20,1.0,Missing Data
HTFC,24.34,0.0,926438256.0,57,1480.0,4,57,2.0,Missing Data
HTLM,4.11,13.536,59595000.0,46,59199.0,1,106,0.0,Missing Data
HTZWW,2.65,-6.69,812727676.0,57,89117.0,1,127,0.0,Missing Data
HUBCW,0.0131,-11.486,399023.0,28,22108.0,11,32,0.0,Missing Data
HUBCZ,0.01,-49.749,304597.0,28,525851.0,11,32,0.0,Missing Data
HUMAW,1.52,-8.709,191306434.0,57,21438.0,6,14,4.0,Missing Data
HURA,5.6076,1.22,237114697.0,57,303699.0,6,19,0.0,Missing Data
HVT/A,23.34,-4.383,0.0,57,276.0,5,62,0.0,Missing Data
HWCPZ,24.58,-1.719,2115363452.0,57,11439.0,4,74,0.0,Missing Data
HWM^,60.7519,2.969,0.0,57,507.0,5,62,0.0,Missing Data
HYMCW,0.0118,-14.493,292094.0,57,48697.0,0,115,6.0,Missing Data
HYZNW,0.02,-9.091,151836.0,57,2732.0,3,68,4.0,Missing Data
IBACR,0.0601,20.2,0.0,57,700.0,5,62,0.0,Missing Data
ICR^A,20.775,-0.598,0.0,18,1693.0,5,62,0.0,Missing Data
ICUCW,0.024,-20.0,107116.0,57,136949.0,6,81,3.0,Missing Data
IGTAR,0.1644,-1.968,0.0,57,23938.0,4,20,2.0,Missing Data
IGTAW,0.075,-6.133,0.0,57,7400.0,4,20,2.0,Missing Data
IIF,28.47,0.672,0.0,57,7986.0,4,146,30.0,Missing Data
III,3.63,-3.329,178132503.0,57,66124.0,1,117,0.0,Missing Data
IIPR^A,26.31,-0.126,0.0,57,1559.0,5,62,0.0,Missing Data
ILLRW,0.175,2.881,27152968.0,57,2676.0,4,72,5.0,Missing Data
IMTXW,0.3875,-2.858,39955125.0,19,502.0,6,14,0.0,Missing Data
INBKZ,25.35,0.476,219731113.0,57,4210.0,4,74,0.0,Missing Data
INN^E,20.82,0.434,0.0,57,9836.0,5,62,0.0,Missing Data
INN^F,20.74,-0.336,0.0,57,180.0,5,62,0.0,Missing Data
INVZW,0.0845,-10.011,13975210.0,28,3739.0,1,10,0.0,Missing Data
IPXXW,0.46,53.282,0.0,57,98822.0,4,20,1.0,Missing Data
IROHW,0.051,-0.196,0.0,57,200.0,5,62,0.0,Missing Data
ISD,14.15,0.855,0.0,57,108971.0,4,146,12.0,Missing Data
ISRLW,0.03,0.0,0.0,57,20.0,4,20,1.0,Missing Data
IVCAW,0.072,0.0,0.0,8,12.0,4,20,2.0,Missing Data
IVCBW,0.0325,0.0,0.0,8,1010.0,4,20,2.0,Missing Data
IVCPW,0.12,0.0,0.0,57,7.0,4,20,2.0,Missing Data
IVDAW,0.0599,51.646,159218.0,57,1415.0,10,34,0.0,Missing Data
IVR^B,25.3874,-0.01,0.0,57,2716.0,5,62,0.0,Missing Data
IVR^C,24.4583,0.61,0.0,57,20367.0,5,62,0.0,Missing Data
JBK,26.06,-0.384,0.0,57,1000.0,4,57,0.0,Missing Data
JFBRW,0.0401,-8.864,28847.0,28,40757.0,1,106,2.0,Missing Data
JPM^C,25.2705,-0.077,0.0,57,94241.0,5,62,0.0,Missing Data
JPM^D,25.0556,-0.057,0.0,57,105965.0,5,62,0.0,Missing Data
JPM^J,21.915,-0.205,0.0,57,56442.0,5,62,0.0,Missing Data
JPM^K,20.6599,-0.049,0.0,57,160844.0,5,62,0.0,Missing Data
JPM^L,21.205,-0.539,0.0,57,170847.0,5,62,0.0,Missing Data
JPM^M,19.2999,-0.362,0.0,57,184742.0,5,62,0.0,Missing Data
JSM,20.25,-0.442,2174110470.0,57,6989.0,4,71,0.0,Missing Data
JSPRW,0.222,0.909,3330300.0,57,1541.0,6,14,4.0,Missing Data
JUNS,5.2,30.0,0.0,57,2163210.0,5,62,0.0,Missing Data
JXN^A,27.32,0.073,0.0,57,17849.0,5,62,0.0,Missing Data
JYD,1.09,62.662,23273923.0,10,10015320.0,1,98,1.0,Missing Data
KACLR,0.0701,0.0,0.0,36,75.0,4,20,2.0,Missing Data
KACLW,0.016,-20.0,0.0,36,2760.0,4,20,2.0,Missing Data
KBDC,16.72,-1.531,0.0,18,114119.0,5,62,0.0,Missing Data
KDLYW,0.1989,31.722,1188920.0,57,4026.0,6,82,0.0,Missing Data
KEY^I,24.8079,-0.33,0.0,57,41259.0,5,62,0.0,Missing Data
KEY^J,23.12,-0.815,0.0,57,21472.0,5,62,0.0,Missing Data
KEY^K,23.57,-0.549,0.0,57,25499.0,5,62,0.0,Missing Data
KEY^L,24.835,-0.541,0.0,57,33988.0,5,62,0.0,Missing Data
KIM^L,22.1305,-1.423,0.0,57,7246.0,5,62,0.0,Missing Data
KIM^M,22.385,-1.17,0.0,57,20590.0,5,62,0.0,Missing Data
KIM^N,62.2,-0.321,0.0,57,2315.0,5,62,0.0,Missing Data
KITTW,0.0139,17.797,89064.0,57,87478.0,7,68,3.0,Missing Data
KKRS,19.25,-1.434,17098406498.0,57,26016.0,5,62,3.0,Missing Data
KLTOW,0.0266,0.0,565609.0,57,4133.0,6,14,2.0,Missing Data
KMPB,23.75,-0.176,1521080031.0,57,7752.0,4,119,2.0,Missing Data
KPLTW,0.0079,0.0,34685.0,57,1000.0,1,43,5.0,Missing Data
KREF^A,20.55,0.342,0.0,57,19294.0,5,62,0.0,Missing Data
KTH,29.05,0.397,0.0,57,450.0,4,57,0.0,Missing Data
KTN,27.17,0.0,0.0,57,16.0,4,57,0.0,Missing Data
KTTAW,0.037,84.08,46858.0,57,18778.0,6,19,3.0,Missing Data
KVACW,0.05,14.416,0.0,57,91140.0,5,62,1.0,Missing Data
KVHI,5.8799,2.259,116416857.0,57,71647.0,10,122,28.0,Missing Data
KWESW,0.0127,-57.095,20056.0,7,127336.0,10,34,0.0,Missing Data
KZIA,4.8564,-2.872,16164566.0,1,30798.0,6,19,0.0,Missing Data
LCFYW,8.96,5.041,12384378.0,1,849.0,10,35,2.0,Missing Data
LDP,21.33,0.094,0.0,57,41546.0,4,55,12.0,Missing Data
LDTCW,0.02,4.712,575420.0,57,1493.0,10,34,3.0,Missing Data
LEXXW,0.7999,15.911,12646583.0,7,19291.0,6,19,0.0,Missing Data
LFLYW,0.0239,-0.417,73473.0,57,8171.0,10,34,5.0,Missing Data
LFT^A,22.9783,0.0,0.0,57,31.0,5,62,0.0,Missing Data
LGHLW,0.0085,0.0,34526.0,10,12879.0,4,71,0.0,Missing Data
LIFWZ,0.0416,-60.0,272992.0,57,238515.0,10,47,4.0,Missing Data
LION,6.82,-3.125,1968805948.0,57,160840.0,1,92,0.0,Missing Data
LMFA,3.05,1.667,10360978.0,57,43684.0,4,57,9.0,Missing Data
LNC^D,27.975,-0.338,0.0,57,10209.0,5,62,0.0,Missing Data
LNZAW,0.1111,-2.969,21973586.0,57,16500.0,7,75,3.0,Missing Data
LPAA,10.02,0.0,0.0,57,26848.0,5,62,0.0,Missing Data
LPAAU,10.06,0.008,0.0,57,1338.0,4,20,0.0,Missing Data
LPAAW,0.0815,-9.745,0.0,57,3864.0,4,20,0.0,Missing Data
LPBB,9.95,0.101,0.0,57,2108556.0,5,62,0.0,Missing Data
LPBBW,0.12,-11.111,0.0,57,99448.0,5,62,0.0,Missing Data
LSBPW,0.04,0.0,763230.0,10,53.0,6,19,0.0,Missing Data
LSEAW,0.2,2.564,7255078.0,57,1940522.0,1,65,6.0,Missing Data
LTRYW,0.0086,-2.273,79362.0,57,16225.0,10,34,1.0,Missing Data
LUNRW,5.75,-2.211,806994066.0,57,158793.0,7,68,3.0,Missing Data
LVROW,0.1035,-13.75,12068962.0,5,151250.0,1,106,0.0,Missing Data
LXP^C,49.9,0.849,0.0,57,748.0,5,62,0.0,Missing Data
MAA^I,58.47,-0.051,0.0,57,1865.0,5,62,0.0,Missing Data
MACI,10.0582,0.181,0.0,57,480.0,5,62,0.0,Missing Data
MACIW,0.11,-4.348,0.0,57,7500.0,5,62,0.0,Missing Data
MAGN,19.93,-0.599,69752509.0,57,350415.0,0,110,24.0,Missing Data
MAPSW,0.0418,-10.684,6389648.0,57,48131.0,10,34,5.0,Missing Data
MARXR,0.2949,4.947,0.0,57,20600.0,4,20,1.0,Missing Data
MBAV,10.04,0.0,0.0,57,2304.0,5,62,0.0,Missing Data
MBAVU,10.12,0.0,0.0,57,30.0,4,20,0.0,Missing Data
MBAVW,0.16,3.896,0.0,57,250313.0,4,20,0.0,Missing Data
MBLY,18.0,3.508,1791866286.0,28,5686894.0,10,34,2.0,Missing Data
MD,14.85,-1.066,1275325232.0,57,212087.0,6,66,0.0,Missing Data
MDAIW,0.55,-2.448,10223440.0,57,269282.0,6,81,3.0,Missing Data
MDCX,3.1,25.975,0.0,7,42343.0,5,62,0.0,Missing Data
MDCXW,0.605,-19.591,7149152.0,7,6049.0,5,62,0.0,Missing Data
MDV^A,24.3622,-0.562,0.0,18,838.0,5,62,0.0,Missing Data
MEGI,13.6201,-1.232,0.0,57,194300.0,4,72,3.0,Missing Data
MER^K,26.2399,-0.304,0.0,57,37327.0,5,62,0.0,Missing Data
MET^A,24.76,0.162,0.0,57,38418.0,5,62,0.0,Missing Data
MET^E,24.05,-0.29,0.0,57,42638.0,5,62,0.0,Missing Data
MET^F,20.625,-1.032,0.0,57,92501.0,5,62,0.0,Missing Data
METCL,25.75,0.078,1352629346.0,57,2987.0,3,30,0.0,Missing Data
MFA^B,21.95,-1.878,0.0,57,25417.0,5,62,0.0,Missing Data
MFA^C,24.39,-1.175,0.0,57,6874.0,5,62,0.0,Missing Data
MFAN,25.15,-0.475,2567376409.0,57,3476.0,9,125,0.0,Missing Data
MFAO,25.2699,0.079,2579616108.0,57,14666.0,9,125,0.0,Missing Data
MGR,23.5674,0.287,712327776.0,57,12803.0,4,72,5.0,Missing Data
MGRB,19.3655,-0.791,585324794.0,57,11950.0,4,72,4.0,Missing Data
MGRD,17.36,0.058,524708292.0,57,2231.0,4,72,3.0,Missing Data
MGRE,25.31,-0.433,0.0,57,17788.0,5,62,0.0,Missing Data
MHLA,16.4,-2.09,1628861202.0,4,1922.0,4,119,8.0,Missing Data
MHNC,17.0228,-2.448,1690718199.0,4,3065.0,4,119,11.0,Missing Data
MIO,12.382,0.097,0.0,18,11712.0,4,72,3.0,Missing Data
MITAW,0.11,-8.257,0.0,57,17276.0,4,20,0.0,Missing Data
MITN,25.01,-0.754,737619530.0,57,612.0,9,125,0.0,Missing Data
MITP,25.0634,0.133,739194455.0,57,15697.0,9,125,0.0,Missing Data
MITT^A,22.2,0.0,0.0,57,3866.0,5,62,0.0,Missing Data
MITT^B,22.01,0.228,0.0,57,643.0,5,62,0.0,Missing Data
MITT^C,25.02,-0.398,0.0,57,6033.0,5,62,0.0,Missing Data
MKDW,0.815,-2.976,13682499.0,52,63022.0,10,38,0.0,Missing Data
MKDWW,0.0134,1.515,224964.0,52,514.0,10,38,0.0,Missing Data
MMVWW,0.0265,0.0,875796.0,23,100.0,10,34,3.0,Missing Data
MNTSW,0.013,12.069,332025.0,57,19895.0,7,85,5.0,Missing Data
MOBX,1.0693,-23.621,32709036.0,57,1552646.0,10,133,3.0,Missing Data
MOBXW,0.19,-13.597,5811949.0,57,602.0,10,133,3.0,Missing Data
MRNOW,0.2,-13.006,15848575.0,37,67879.0,1,67,0.0,Missing Data
MS^A,24.1398,0.332,0.0,57,104452.0,5,62,0.0,Missing Data
MS^E,25.44,0.236,0.0,57,44554.0,5,62,0.0,Missing Data
MS^F,25.33,0.039,0.0,57,42478.0,5,62,0.0,Missing Data
MS^I,25.345,0.138,0.0,57,51319.0,5,62,0.0,Missing Data
MS^K,24.9899,-0.08,0.0,57,82096.0,5,62,0.0,Missing Data
MS^L,22.5999,0.0,0.0,57,20704.0,5,62,0.0,Missing Data
MS^O,18.9,-0.943,0.0,57,90695.0,5,62,0.0,Missing Data
MS^P,26.1,0.038,0.0,57,36400.0,5,62,0.0,Missing Data
MS^Q,26.6,0.339,0.0,57,38872.0,5,62,0.0,Missing Data
MSAIW,0.038,-2.062,1156766.0,57,773.0,10,50,3.0,Missing Data
MSDL,21.095,-0.823,0.0,57,183891.0,5,62,0.0,Missing Data
MSSAR,0.06,17.647,0.0,57,1949.0,4,20,2.0,Missing Data
MSSAW,0.0499,13.409,0.0,57,14083.0,4,20,2.0,Missing Data
MTB^H,25.09,-0.239,0.0,57,10166.0,5,62,0.0,Missing Data
MTB^J,27.0597,0.221,0.0,57,52364.0,5,62,0.0,Missing Data
MTDR,59.57,1.155,7432710990.0,57,462179.0,3,97,12.0,Missing Data
MTEKW,0.1519,-4.405,1196744.0,28,16535.0,11,140,2.0,Missing Data
MVSTW,0.1312,30.159,42484567.0,57,617812.0,8,68,5.0,Missing Data
MXC,11.92,3.652,24388320.0,57,22028.0,3,97,21.0,Missing Data
0,9.27,-16.486,95275966.0,10,121711.0,10,133,2.0,Missing Data
NAYA,0.97,2.105,4787656.0,57,14851.0,6,81,0.0,Missing Data
NBXG,13.41,0.676,0.0,57,242130.0,4,146,3.0,Missing Data
NCDL,17.26,-0.748,940420041.0,18,129134.0,5,62,0.0,Missing Data
NCPLW,0.02,0.0,15499.0,57,19.0,4,57,0.0,Missing Data
